bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function
matrix_expressions.MUT206.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#operator*(const class cv::MatExpr & e, double s)#867",915,144,1,144,1,45,2.0,45,2.0,45,1.0,45,1.0,45,5133,45,5133,45,1.0,45,1.0,45,1.0,45,1.0,144,0.0001947798987144,144,0.0001947798987144,144,1,144,1
dxt.MUT97.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#316",915,84,1,84,1,22,4.0,22,4.0,22,1.0,22,1.0,22,5131,22,5131,22,3.0,22,3.0,22,1.0,22,1.0,84,0.0005843396961433,84,0.0005843396961433,84,3,84,3
persistence_types.MUT47.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::SparseMat & m)#99",915,240,1,240,1,25,2.0,25,2.0,25,1.0,25,1.0,25,5133,25,5133,25,1.0,25,1.0,25,1.0,25,1.0,240,0.0001947798987144,240,0.0001947798987144,240,1,240,1
matrix_decomp.MUT116.cpp,"opencv_core/modules/core/src/matrix_decomp.cpp#QRImpl(_Tp * A, size_t astep, int m, int n, int k, _Tp * b, size_t bstep, _Tp * hFactors, _Tp eps)#246",915,46,1,46,1,2,4.0,2,4.0,2,1.0,2,1.0,2,5131,2,5131,2,3.0,2,3.0,2,1.0,2,1.0,46,0.0005843396961433,46,0.0005843396961433,46,3,46,3
dxt.MUT772.cpp,"opencv_core/modules/core/src/dxt.cpp#RealDFT_64f(const struct cv::OcvDftOptions & c, const double * src, double * dst)#1693",915,88,1,88,1,24,3.0,24,3.0,24,1.0,24,1.0,24,5131,24,5131,24,2.0,24,2.0,24,1.0,24,1.0,88,0.0003896356906292,88,0.0003896356906292,88,2,88,2
persistence_xml.MUT60.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLEmitter::write(const char * key, const char * str, _Bool quote)#163",915,104,1,104,1,1,11.0,1,11.0,1,1.0,1,1.0,1,5123,1,5123,1,10.0,1,10.0,1,1.0,1,1.0,104,0.0019481784531463,104,0.0019481784531463,104,10,104,10
persistence.MUT598.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::switch_to_Base64_state(class FileStorage_API::Base64State new_state)#1223,915,81,1,81,1,3,3.0,3,3.0,3,1.0,3,1.0,3,5108,3,5108,3,2.0,3,2.0,3,1.0,3,1.0,81,0.0003913894324853,81,0.0003913894324853,81,2,81,2
matrix.MUT452.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::locateROI(cv::Size & wholeSize, cv::Point & ofs)#1101",915,47,1,47,1,1,71.0,1,71.0,1,1.0,1,1.0,1,4919,1,4919,1,70.0,1,70.0,1,1.0,1,1.0,47,0.0140308679094006,47,0.0140308679094006,47,70,47,70
persistence.MUT699.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::reserveNodeSpace(class cv::FileNode & node, size_t sz)#1468",915,53,1,53,1,18,39.0,18,39.0,18,1.0,18,1.0,18,5094,18,5094,18,38.0,18,38.0,18,1.0,18,1.0,53,0.0074045206547155,53,0.0074045206547155,53,38,53,38
persistence.MUT1046.cpp,opencv_core/modules/core/src/persistence.cpp#FileNode::isCollection(int flags)#2233,915,44,1,44,1,6,27.0,6,27.0,6,1.0,6,1.0,6,5094,6,5094,6,26.0,6,26.0,6,1.0,6,1.0,44,0.005078125,44,0.005078125,44,26,44,26
dxt.MUT1474.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDctImpl::apply(const uchar * src, size_t src_step, uchar * dst, size_t dst_step)#4349",915,80,1,80,1,12,2.0,12,2.0,12,1.0,12,1.0,12,5133,12,5133,12,1.0,12,1.0,12,1.0,12,1.0,80,0.0001947798987144,80,0.0001947798987144,80,1,80,1
persistence_types.MUT55.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::SparseMat & m)#110",915,206,1,206,1,13,2.0,13,2.0,13,1.0,13,1.0,13,5133,13,5133,13,1.0,13,1.0,13,1.0,13,1.0,206,0.0001947798987144,206,0.0001947798987144,206,1,206,1
matrix_expressions.MUT177.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#operator+(const class cv::Mat & m, const class cv::MatExpr & e)#724",915,149,1,149,1,48,2.0,48,2.0,48,1.0,48,1.0,48,5132,48,5132,48,1.0,48,1.0,48,1.0,48,1.0,149,0.0001948178453146,149,0.0001948178453146,149,1,149,1
umatrix.MUT2.cpp,opencv_core/modules/core/src/umatrix.cpp#UMatData::UMatData(const class cv::MatAllocator * allocator)#62,915,36,1,36,1,7,17.0,7,17.0,7,1.0,7,1.0,7,1040,7,1040,7,16.0,7,16.0,7,1.0,7,1.0,36,0.0151515151515151,36,0.0151515151515151,36,16,36,16
persistence_json.MUT187.cpp,"opencv_core/modules/core/src/persistence_json.cpp#JSONParser::parseKey(char * ptr, class cv::FileNode & collection, class cv::FileNode & value_placeholder)#409",915,60,1,60,1,3,13.0,3,13.0,3,1.0,3,1.0,3,5122,3,5122,3,12.0,3,12.0,3,1.0,3,1.0,60,0.0023373587845734,60,0.0023373587845734,60,12,60,12
persistence.MUT1234.cpp,"opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::readRaw(const cv::String & fmt, void * _data0, size_t maxsz)#2599",915,265,1,265,1,29,2.0,29,2.0,29,1.0,29,1.0,29,5133,29,5133,29,1.0,29,1.0,29,1.0,29,1.0,265,0.0001947798987144,265,0.0001947798987144,265,1,265,1
persistence.MUT389.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::gets(size_t maxCount)#815,915,36,1,36,1,2,26.0,2,26.0,2,1.0,2,1.0,2,5109,2,5109,2,25.0,2,25.0,2,1.0,2,1.0,36,0.0048694974678613,36,0.0048694974678613,36,25,36,25
mean.dispatch.MUT82.cpp,"opencv_core/modules/core/src/mean.dispatch.cpp#meanStdDev(cv::InputArray _src, cv::OutputArray _mean, cv::OutputArray _sdv, cv::InputArray _mask)#627",915,56,1,56,1,2,2.0,2,2.0,2,1.0,2,1.0,2,5133,2,5133,2,1.0,2,1.0,2,1.0,2,1.0,56,0.0001947798987144,56,0.0001947798987144,56,1,56,1
dxt.MUT650.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1455",915,68,1,68,1,2,3.0,2,3.0,2,1.0,2,1.0,2,5132,2,5132,2,2.0,2,2.0,2,1.0,2,1.0,68,0.0003895597974289,68,0.0003895597974289,68,2,68,2
dxt.MUT851.cpp,"opencv_core/modules/core/src/dxt.cpp#ippi_DFT_R_32F(const uchar * src, size_t src_step, uchar * dst, size_t dst_step, int width, int height, _Bool inv, int norm_flag)#1989",915,112,1,112,1,20,2.0,20,2.0,20,1.0,20,1.0,20,5133,20,5133,20,1.0,20,1.0,20,1.0,20,1.0,112,0.0001947798987144,112,0.0001947798987144,112,1,112,1
dxt.MUT542.cpp,"opencv_core/modules/core/src/dxt.cpp#RealDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1262",915,65,1,65,1,8,4.0,8,4.0,8,1.0,8,1.0,8,5130,8,5130,8,3.0,8,3.0,8,1.0,8,1.0,65,0.0005844535359438,65,0.0005844535359438,65,3,65,3
downhill_simplex.MUT134.cpp,"opencv_core/modules/core/src/downhill_simplex.cpp#DownhillSolverImpl::replacePoint(class cv::Mat & p, class cv::Mat & coord_sum, class cv::Mat & y, int ihi, double alpha_, double ytry)#446",915,74,1,74,1,13,2.0,13,2.0,13,1.0,13,1.0,13,5133,13,5133,13,1.0,13,1.0,13,1.0,13,1.0,74,0.0001947798987144,74,0.0001947798987144,74,1,74,1
matrix_iterator.MUT171.cpp,opencv_core/modules/core/src/matrix_iterator.cpp#SparseMatConstIterator::operator++()#336,915,104,1,104,1,19,2.0,19,2.0,19,1.0,19,1.0,19,5131,19,5131,19,1.0,19,1.0,19,1.0,19,1.0,104,0.000194855806703,104,0.000194855806703,104,1,104,1
dxt.MUT1123.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::colDft(const uchar * src_data, size_t src_step, uchar * dst_data, size_t dst_step, int stage_src_channels, int stage_dst_channels, _Bool isLastStage)#3184",915,95,1,95,1,11,3.0,11,3.0,11,1.0,11,1.0,11,5132,11,5132,11,2.0,11,2.0,11,1.0,11,1.0,95,0.0003895597974289,95,0.0003895597974289,95,2,95,2
persistence_types.MUT57.cpp,"opencv_core/modules/core/src/persistence_types.cpp#read(const class cv::FileNode & node, class cv::Mat & m, const class cv::Mat & default_mat)#118",915,88,1,88,1,1,20.0,1,20.0,1,1.0,1,1.0,1,5115,1,5115,1,19.0,1,19.0,1,1.0,1,1.0,88,0.0037008180755746,88,0.0037008180755746,88,19,88,19
dxt.MUT669.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1490",915,68,1,68,1,2,3.0,2,3.0,2,1.0,2,1.0,2,5132,2,5132,2,2.0,2,2.0,2,1.0,2,1.0,68,0.0003895597974289,68,0.0003895597974289,68,2,68,2
persistence.MUT118.cpp,"opencv_core/modules/core/src/persistence.cpp#calcStructSize(const char * dt, int initial_size)#270",915,69,1,69,1,4,14.0,4,14.0,4,1.0,4,1.0,4,5112,4,5112,4,13.0,4,13.0,4,1.0,4,1.0,69,0.0025365853658536,69,0.0025365853658536,69,13,69,13
has_non_zero.dispatch.MUT3.cpp,opencv_core/modules/core/src/has_non_zero.dispatch.cpp#hasNonZero(cv::InputArray _src)#77,915,42,1,42,1,2,76.0,2,76.0,2,1.0,2,1.0,2,5059,2,5059,2,75.0,2,75.0,2,1.0,2,1.0,42,0.0146084924035839,42,0.0146084924035839,42,75,42,75
dxt.MUT752.cpp,"opencv_core/modules/core/src/dxt.cpp#ExpandCCS(uchar * _ptr, int n, int elem_size)#1647",915,111,1,111,1,18,2.0,18,2.0,18,1.0,18,1.0,18,5133,18,5133,18,1.0,18,1.0,18,1.0,18,1.0,111,0.0001947798987144,111,0.0001947798987144,111,1,111,1
