bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function
calibration.MUT1233.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2405",595,46,1,46,1,6,3.0,6,3.0,6,1.0,6,1.0,6,156,6,156,6,2.0,6,2.0,6,1.0,6,1.0,46,0.0126582278481012,46,0.0126582278481012,46,2,46,2
rho.MUT505.cpp,"opencv_calib3d/modules/calib3d/src/rho.cpp#hFuncRefC(float * packedPoints, float * H)#2021",595,57,1,57,1,41,3.0,41,3.0,41,1.0,41,1.0,41,156,41,156,41,2.0,41,2.0,41,1.0,41,1.0,57,0.0126582278481012,57,0.0126582278481012,57,2,57,2
fisheye.MUT675.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#ComputeHomography(class cv::Mat m, class cv::Mat M)#1394",595,5,1,5,1,4,2.0,4,2.0,4,1.0,4,1.0,4,150,4,150,4,1.0,4,1.0,4,1.0,4,1.0,5,0.0066225165562913,5,0.0066225165562913,5,1,5,1
pnp_solver.MUT67.cpp,"opencv_calib3d/modules/calib3d/src/usac/pnp_solver.cpp#PnPNonMinimalSolverImpl::estimate(const int & sample, int sample_size, int & models, const int & weights)#189",595,74,1,74,1,14,2.0,14,2.0,14,1.0,14,1.0,14,157,14,157,14,1.0,14,1.0,14,1.0,14,1.0,74,0.0063291139240506,74,0.0063291139240506,74,1,74,1
calibration.MUT165.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvRodrigues2(const CvMat * src, CvMat * dst, CvMat * jacobian)#434",595,2,1,2,1,1,6.0,1,6.0,1,1.0,1,1.0,1,152,1,152,1,5.0,1,5.0,1,1.0,1,1.0,2,0.0318471337579617,2,0.0318471337579617,2,5,2,5
calibration_handeye.MUT307.cpp,"opencv_calib3d/modules/calib3d/src/calibration_handeye.cpp#calibrateHandEyeDaniilidis(const int & Hg, const int & Hc, class cv::Mat & R_cam2gripper, class cv::Mat & t_cam2gripper)#640",595,18,1,18,1,14,5.0,14,5.0,14,1.0,14,1.0,14,154,14,154,14,4.0,14,4.0,14,1.0,14,1.0,18,0.0253164556962025,18,0.0253164556962025,18,4,18,4
calibration_handeye.MUT192.cpp,"opencv_calib3d/modules/calib3d/src/calibration_handeye.cpp#calibrateHandEyePark(const int & Hg, const int & Hc, class cv::Mat & R_cam2gripper, class cv::Mat & t_cam2gripper)#428",595,9,1,9,1,7,5.0,7,5.0,7,1.0,7,1.0,7,154,7,154,7,4.0,7,4.0,7,1.0,7,1.0,9,0.0253164556962025,9,0.0253164556962025,9,4,9,4
calibinit.MUT888.cpp,"opencv_calib3d/modules/calib3d/src/calibinit.cpp#findCirclesGrid(cv::InputArray _image, cv::Size patternSize, cv::OutputArray _centers, int flags, const Ptr<cv::FeatureDetector> & blobDetector, const struct cv::CirclesGridFinderParameters & parameters_)#2127",595,4,1,4,1,2,4.0,2,4.0,2,1.0,2,1.0,2,153,2,153,2,3.0,2,3.0,2,1.0,2,1.0,4,0.0192307692307692,4,0.0192307692307692,4,3,4,3
stereobm.MUT236.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#findStereoCorrespondenceBM_SIMD(const class cv::Mat & left, const class cv::Mat & right, class cv::Mat & disp, class cv::Mat & cost, const struct cv::StereoBMParams & state, int _dy0, int _dy1, const class cv::BufferBM & bufX, size_t bufNum)#530",595,18,1,18,1,7,2.0,7,2.0,7,1.0,7,1.0,7,155,7,155,7,1.0,7,1.0,7,1.0,7,1.0,18,0.0064102564102564,18,0.0064102564102564,18,1,18,1
fundam.MUT229.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#run7Point(const class cv::Mat & _m1, const class cv::Mat & _m2, class cv::Mat & _fmatrix)#565",595,15,1,15,1,6,3.0,6,3.0,6,1.0,6,1.0,6,156,6,156,6,2.0,6,2.0,6,1.0,6,1.0,15,0.0126582278481012,15,0.0126582278481012,15,2,15,2
calibration.MUT229.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvProjectPoints2Internal(const CvMat * objectPoints, const CvMat * r_vec, const CvMat * t_vec, const CvMat * A, const CvMat * distCoeffs, CvMat * imagePoints, CvMat * dpdr, CvMat * dpdt, CvMat * dpdf, CvMat * dpdc, CvMat * dpdk, CvMat * dpdo, double aspectRatio)#616",595,2,1,2,1,1,43.0,1,43.0,1,1.0,1,1.0,1,115,1,115,1,42.0,1,42.0,1,1.0,1,1.0,2,0.267515923566879,2,0.267515923566879,2,42,2,42
calibration_handeye.MUT153.cpp,"opencv_calib3d/modules/calib3d/src/calibration_handeye.cpp#calibrateHandEyeTsai(const int & Hg, const int & Hc, class cv::Mat & R_cam2gripper, class cv::Mat & t_cam2gripper)#346",595,19,1,19,1,15,5.0,15,5.0,15,1.0,15,1.0,15,154,15,154,15,4.0,15,4.0,15,1.0,15,1.0,19,0.0253164556962025,19,0.0253164556962025,19,4,19,4
stereobm.MUT114.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#dispDescale(int v1, int v2, int d)#318",595,18,1,18,1,18,2.0,18,2.0,18,1.0,18,1.0,18,153,18,153,18,1.0,18,1.0,18,1.0,18,1.0,18,0.0064935064935064,18,0.0064935064935064,18,1,18,1
circlesgrid.MUT191.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#Graph::removeEdge(size_t id1, size_t id2)#498",595,32,1,32,1,7,2.0,7,2.0,7,1.0,7,1.0,7,156,7,156,7,1.0,7,1.0,7,1.0,7,1.0,32,0.0063694267515923,32,0.0063694267515923,32,1,32,1
calibration.MUT437.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvProjectPoints2Internal(const CvMat * objectPoints, const CvMat * r_vec, const CvMat * t_vec, const CvMat * A, const CvMat * distCoeffs, CvMat * imagePoints, CvMat * dpdr, CvMat * dpdt, CvMat * dpdf, CvMat * dpdc, CvMat * dpdk, CvMat * dpdo, double aspectRatio)#984",595,5,1,5,1,1,2.0,1,2.0,1,1.0,1,1.0,1,155,1,155,1,1.0,1,1.0,1,1.0,1,1.0,5,0.0064102564102564,5,0.0064102564102564,5,1,5,1
triangulate.MUT164.cpp,"opencv_calib3d/modules/calib3d/src/triangulate.cpp#icvCorrectMatches(CvMat * F_, CvMat * points1_, CvMat * points2_, CvMat * new_points1, CvMat * new_points2)#335",595,77,1,77,1,12,2.0,12,2.0,12,1.0,12,1.0,12,156,12,156,12,1.0,12,1.0,12,1.0,12,1.0,77,0.0063694267515923,77,0.0063694267515923,77,1,77,1
fisheye.MUT35.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#projectPoints(cv::InputArray objectPoints, cv::OutputArray imagePoints, cv::InputArray _rvec, cv::InputArray _tvec, cv::InputArray _K, cv::InputArray _D, double alpha, cv::OutputArray jacobian)#140",595,3,1,3,1,1,10.0,1,10.0,1,1.0,1,1.0,1,148,1,148,1,9.0,1,9.0,1,1.0,1,1.0,3,0.0573248407643312,3,0.0573248407643312,3,9,3,9
rho.MUT181.cpp,opencv_calib3d/modules/calib3d/src/rho.cpp#RHO_HEST_REFC::initRun()#978,595,63,1,63,1,47,3.0,47,3.0,47,1.0,47,1.0,47,156,47,156,47,2.0,47,2.0,47,1.0,47,1.0,63,0.0126582278481012,63,0.0126582278481012,63,2,63,2
calibration.MUT875.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvCalibrateCamera2Internal(const CvMat * objectPoints, const CvMat * imagePoints, const CvMat * npoints, CvSize imageSize, int iFixedPoint, CvMat * cameraMatrix, CvMat * distCoeffs, CvMat * rvecs, CvMat * tvecs, CvMat * newObjPoints, CvMat * stdDevs, CvMat * perViewErrors, int flags, CvTermCriteria termCrit)#1755",595,20,1,20,1,1,3.0,1,3.0,1,1.0,1,1.0,1,155,1,155,1,2.0,1,2.0,1,1.0,1,1.0,20,0.0127388535031847,20,0.0127388535031847,20,2,20,2
circlesgrid.MUT671.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridFinder::getCornerSegments(const int & points, int & segments, int & cornerIndices, int & firstSteps, int & secondSteps)#1563",595,38,1,38,1,14,2.0,14,2.0,14,1.0,14,1.0,14,156,14,156,14,1.0,14,1.0,14,1.0,14,1.0,38,0.0063694267515923,38,0.0063694267515923,38,1,38,1
stereobm.MUT481.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#findStereoCorrespondenceBM(const class cv::Mat & left, const class cv::Mat & right, class cv::Mat & disp, class cv::Mat & cost, const struct cv::StereoBMParams & state, int _dy0, int _dy1, const class cv::BufferBM & bufX, size_t bufNum)#892",595,18,1,18,1,8,2.0,8,2.0,8,1.0,8,1.0,8,155,8,155,8,1.0,8,1.0,8,1.0,8,1.0,18,0.0064102564102564,18,0.0064102564102564,18,1,18,1
calibration.MUT1497.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoRectify(const CvMat * _cameraMatrix1, const CvMat * _cameraMatrix2, const CvMat * _distCoeffs1, const CvMat * _distCoeffs2, CvSize imageSize, const CvMat * matR, const CvMat * matT, CvMat * _R1, CvMat * _R2, CvMat * _P1, CvMat * _P2, CvMat * matQ, int flags, double alpha, CvSize newImgSize, CvRect * roi1, CvRect * roi2)#2869",595,77,1,77,1,16,2.0,16,2.0,16,1.0,16,1.0,16,154,16,154,16,1.0,16,1.0,16,1.0,16,1.0,77,0.0064516129032258,77,0.0064516129032258,77,1,77,1
fundam.MUT429.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#computeCorrespondEpilines(cv::InputArray _points, int whichImage, cv::InputArray _Fmat, cv::OutputArray _lines)#986",595,3,1,3,1,1,2.0,1,2.0,1,1.0,1,1.0,1,157,1,157,1,1.0,1,1.0,1,1.0,1,1.0,3,0.0063291139240506,3,0.0063291139240506,3,1,3,1
circlesgrid.MUT543.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#computeShortestPath(class cv::Mat & predecessorMatrix, size_t v1, size_t v2, int & path)#1278",595,27,1,27,1,25,4.0,25,4.0,25,1.0,25,1.0,25,153,25,153,25,3.0,25,3.0,25,1.0,25,1.0,27,0.0192307692307692,27,0.0192307692307692,27,3,27,3
circlesgrid.MUT173.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridClusterFinder::parsePatternPoints(const int & patternPoints, const int & rectifiedPatternPoints, int & centers)#441",595,15,1,15,1,7,3.0,7,3.0,7,1.0,7,1.0,7,156,7,156,7,2.0,7,2.0,7,1.0,7,1.0,15,0.0126582278481012,15,0.0126582278481012,15,2,15,2
triangulate.MUT75.cpp,"opencv_calib3d/modules/calib3d/src/triangulate.cpp#icvCorrectMatches(CvMat * F_, CvMat * points1_, CvMat * points2_, CvMat * new_points1, CvMat * new_points2)#222",595,2,1,2,1,2,3.0,2,3.0,2,1.0,2,1.0,2,156,2,156,2,2.0,2,2.0,2,1.0,2,1.0,2,0.0126582278481012,2,0.0126582278481012,2,2,2,2
calibration.MUT471.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvProjectPoints2Internal(const CvMat * objectPoints, const CvMat * r_vec, const CvMat * t_vec, const CvMat * A, const CvMat * distCoeffs, CvMat * imagePoints, CvMat * dpdr, CvMat * dpdt, CvMat * dpdf, CvMat * dpdc, CvMat * dpdk, CvMat * dpdo, double aspectRatio)#1028",595,4,1,4,1,1,4.0,1,4.0,1,1.0,1,1.0,1,136,1,136,1,3.0,1,3.0,1,1.0,1,1.0,4,0.0215827338129496,4,0.0215827338129496,4,3,4,3
fundam.MUT71.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#HomographyEstimatorCallback::computeError(cv::InputArray _m1, cv::InputArray _m2, cv::InputArray _model, cv::OutputArray _err)#206",595,11,1,11,1,2,5.0,2,5.0,2,1.0,2,1.0,2,152,2,152,2,4.0,2,4.0,2,1.0,2,1.0,11,0.0256410256410256,11,0.0256410256410256,11,4,11,4
calibration.MUT1222.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2391",595,49,1,49,1,5,2.0,5,2.0,5,1.0,5,1.0,5,157,5,157,5,1.0,5,1.0,5,1.0,5,1.0,49,0.0063291139240506,49,0.0063291139240506,49,1,49,1
