bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,rank of buggy function among functions executed by failing tcs (Binary),# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,rank of buggy function among functions executed by failing tcs (GP13),# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,rank of buggy function among functions executed by failing tcs (Jaccard),# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,rank of buggy function among functions executed by failing tcs (Naish1),# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,rank of buggy function among functions executed by failing tcs (Naish2),# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,rank of buggy function among functions executed by failing tcs (Ochiai),# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,rank of buggy function among functions executed by failing tcs (Russel+Rao),# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function,rank of buggy function among functions executed by failing tcs (Wong1)
agast.MUT66.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#153",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
AKAZEFeatures.MUT571.cpp,"opencv_features2d/modules/features2d/src/kaze/AKAZEFeatures.cpp#MSURF_Descriptor_64_Invoker::Get_MSURF_Descriptor_64(const class cv::KeyPoint & kpt, float * desc, int desc_size)#1678",297,39,1,39,1,39,2,3.0,2,3.0,2,2,1.0,2,1.0,2,2,79,2,79,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,39,0.0246913580246913,39,0.0246913580246913,39,39,2,39,2,39
fast.MUT164.cpp,"opencv_features2d/modules/features2d/src/fast.cpp#FAST(cv::InputArray _img, int & keypoints, int threshold, _Bool nonmax_suppression, class FastFeatureDetector::DetectorType type)#513",297,8,1,8,1,8,8,3.0,8,3.0,8,8,1.0,8,1.0,8,8,70,8,70,8,8,2.0,8,2.0,8,8,1.0,8,1.0,8,8,0.0277777777777777,8,0.0277777777777777,8,8,2,8,2,8
agast.MUT1186.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1846",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
brisk.MUT89.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BRISK_Impl::generateKernel(const int & radiusList, const int & numberList, float dMax, float dMin, const int & _indexChange)#454",297,9,1,9,1,9,9,5.0,9,5.0,9,9,1.0,9,1.0,9,9,74,9,74,9,9,4.0,9,4.0,9,9,1.0,9,1.0,9,9,0.0512820512820512,9,0.0512820512820512,9,9,4,9,4,9
brisk.MUT248.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BRISK_Impl::smoothedIntensity(const cv::Mat & image, const cv::Mat & integral, const float key_x, const float key_y, const unsigned int scale, const unsigned int rot, const unsigned int point)#699",297,41,1,41,1,41,11,2.0,11,2.0,11,11,1.0,11,1.0,11,11,76,11,76,11,11,1.0,11,1.0,11,11,1.0,11,1.0,11,41,0.0129870129870129,41,0.0129870129870129,41,41,1,41,1,41
affine_feature.MUT61.cpp,"opencv_features2d/modules/features2d/src/affine_feature.cpp#skewedDetectAndCompute::affineSkew(float tilt, float phi, class cv::Mat & warpedImage, class cv::Mat & warpedMask, cv::Matx23f & pose)#236",297,23,1,23,1,23,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,87,6,87,6,6,1.0,6,1.0,6,6,1.0,6,1.0,6,23,0.0113636363636363,23,0.0113636363636363,23,23,1,23,1,23
agast.MUT2712.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4150",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT2772.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4240",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT4216.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#OAST_9_16(cv::InputArray _img, int & keypoints, int threshold)#6534",297,6,1,6,1,6,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,73,6,73,6,6,1.0,6,1.0,6,6,1.0,6,1.0,6,6,0.0135135135135135,6,0.0135135135135135,6,6,1,6,1,6
agast.MUT1893.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#2907",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
mser.MUT478.cpp,"opencv_features2d/modules/features2d/src/mser.cpp#extractMSER_8uC3(const class cv::Mat & src, int & msers, int & bboxvec, const class MSER_Impl::Params & params)#947",297,13,1,13,1,13,9,2.0,9,2.0,9,9,1.0,9,1.0,9,9,88,9,88,9,9,1.0,9,1.0,9,9,1.0,9,1.0,9,13,0.0112359550561797,13,0.0112359550561797,13,13,1,13,1,13
agast.MUT2080.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#3191",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
brisk.MUT204.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BRISK_Impl::smoothedIntensity(const cv::Mat & image, const cv::Mat & integral, const float key_x, const float key_y, const unsigned int scale, const unsigned int rot, const unsigned int point)#643",297,40,1,40,1,40,10,4.0,10,4.0,10,10,1.0,10,1.0,10,10,75,10,75,10,10,3.0,10,3.0,10,10,1.0,10,1.0,10,40,0.0384615384615384,40,0.0384615384615384,40,40,3,40,3,40
agast.MUT46.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#123",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
sift.dispatch.MUT139.cpp,"opencv_features2d/modules/features2d/src/sift.dispatch.cpp#SIFT_Impl::detectAndCompute(cv::InputArray _image, cv::InputArray _mask, int & keypoints, cv::OutputArray _descriptors, _Bool useProvidedKeypoints)#536",297,11,1,11,1,11,11,3.0,11,3.0,11,11,1.0,11,1.0,11,11,78,11,78,11,11,2.0,11,2.0,11,11,1.0,11,1.0,11,11,0.025,11,0.025,11,11,2,11,2,11
agast.MUT2153.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3315",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT4694.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#OAST_9_16(cv::InputArray _img, int & keypoints, int threshold)#7336",297,40,1,40,1,40,32,2.0,32,2.0,32,32,1.0,32,1.0,32,32,73,32,73,32,32,1.0,32,1.0,32,32,1.0,32,1.0,32,40,0.0135135135135135,40,0.0135135135135135,40,40,1,40,1,40
agast.MUT224.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#390",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
AKAZEFeatures.MUT60.cpp,"opencv_features2d/modules/features2d/src/kaze/AKAZEFeatures.cpp#nld_step_scalar_one_lane(const class cv::Mat & Lt, const class cv::Mat & Lf, class cv::Mat & Lstep, float step_size, int row_begin, int row_end)#171",297,35,1,35,1,35,14,9.0,14,9.0,14,14,1.0,14,1.0,14,14,68,14,68,14,14,8.0,14,8.0,14,14,1.0,14,1.0,14,35,0.1052631578947368,35,0.1052631578947368,35,35,8,35,8,35
AKAZEFeatures.MUT386.cpp,"opencv_features2d/modules/features2d/src/kaze/AKAZEFeatures.cpp#Sample_Derivative_Response_Radius6(const class cv::Mat & Lx, const class cv::Mat & Ly, const int x0, const int y0, const int scale, float * resX, float * resY)#1299",297,30,1,30,1,30,13,2.0,13,2.0,13,13,1.0,13,1.0,13,13,67,13,67,13,13,1.0,13,1.0,13,13,1.0,13,1.0,13,30,0.0147058823529411,30,0.0147058823529411,30,30,1,30,1,30
agast.MUT899.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1416",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
AKAZEFeatures.MUT598.cpp,"opencv_features2d/modules/features2d/src/kaze/AKAZEFeatures.cpp#MSURF_Descriptor_64_Invoker::Get_MSURF_Descriptor_64(const class cv::KeyPoint & kpt, float * desc, int desc_size)#1721",297,39,1,39,1,39,2,3.0,2,3.0,2,2,1.0,2,1.0,2,2,79,2,79,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,39,0.0246913580246913,39,0.0246913580246913,39,39,2,39,2,39
AKAZEFeatures.MUT434.cpp,"opencv_features2d/modules/features2d/src/kaze/AKAZEFeatures.cpp#Compute_Main_Orientation(class cv::KeyPoint & kpt, const cv::Pyramid & evolution)#1406",297,35,1,35,1,35,9,5.0,9,5.0,9,9,1.0,9,1.0,9,9,67,9,67,9,9,4.0,9,4.0,9,9,1.0,9,1.0,9,35,0.056338028169014,35,0.056338028169014,35,35,4,35,4,35
agast.MUT1084.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1693",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT2836.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4343",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
sift.dispatch.MUT82.cpp,"opencv_features2d/modules/features2d/src/sift.dispatch.cpp#findScaleSpaceExtremaComputer::findScaleSpaceExtremaComputer(int _o, int _i, int _threshold, int _idx, int _step, int _cols, int _nOctaveLayers, double _contrastThreshold, double _edgeThreshold, double _sigma, const int & _gauss_pyr, const int & _dog_pyr, int & _tls_kpts_struct)#339",297,11,1,11,1,11,8,3.0,8,3.0,8,8,1.0,8,1.0,8,8,79,8,79,8,8,2.0,8,2.0,8,8,1.0,8,1.0,8,11,0.0246913580246913,11,0.0246913580246913,11,11,2,11,2,11
agast.MUT4753.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#OAST_9_16(cv::InputArray _img, int & keypoints, int threshold)#7440",297,6,1,6,1,6,6,3.0,6,3.0,6,6,1.0,6,1.0,6,6,73,6,73,6,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,0.0266666666666666,6,0.0266666666666666,6,6,2,6,2,6
agast.MUT202.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#356",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
agast.MUT106.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#214",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
agast.MUT316.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#531",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
agast.MUT1039.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1627",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
brisk.MUT274.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BRISK_Impl::computeDescriptorsAndOrOrientation(cv::InputArray _image, cv::InputArray _mask, int & keypoints, cv::OutputArray _descriptors, _Bool doDescriptors, _Bool doOrientation, _Bool useProvidedKeypoints)#763",297,9,1,9,1,9,9,4.0,9,4.0,9,9,1.0,9,1.0,9,9,74,9,74,9,9,3.0,9,3.0,9,9,1.0,9,1.0,9,9,0.0389610389610389,9,0.0389610389610389,9,9,3,9,3,9
agast.MUT2751.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4212",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT3046.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4655",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
affine_feature.MUT56.cpp,opencv_features2d/modules/features2d/src/affine_feature.cpp#skewedDetectAndCompute::operator()(const cv::Range & range)#223,297,23,1,23,1,23,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,87,6,87,6,6,1.0,6,1.0,6,6,1.0,6,1.0,6,23,0.0113636363636363,23,0.0113636363636363,23,23,1,23,1,23
agast.MUT2715.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4154",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT4832.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST(cv::InputArray _img, int & keypoints, int threshold, _Bool nonmax_suppression, class AgastFeatureDetector::DetectorType type)#8124",297,1,1,1,1,1,1,4.0,1,4.0,1,1,1.0,1,1.0,1,1,86,1,86,1,1,3.0,1,3.0,1,1,1.0,1,1.0,1,1,0.0337078651685393,1,0.0337078651685393,1,1,3,1,3,1
sift.dispatch.MUT101.cpp,"opencv_features2d/modules/features2d/src/sift.dispatch.cpp#SIFT_Impl::findScaleSpaceExtrema(const int & gauss_pyr, const int & dog_pyr, int & keypoints)#400",297,11,1,11,1,11,8,3.0,8,3.0,8,8,1.0,8,1.0,8,8,79,8,79,8,8,2.0,8,2.0,8,8,1.0,8,1.0,8,11,0.0246913580246913,11,0.0246913580246913,11,11,2,11,2,11
agast.MUT3460.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#5276",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT1335.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#2071",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
brisk.MUT355.cpp,opencv_features2d/modules/features2d/src/brisk.cpp#BriskScaleSpace::constructPyramid(const cv::Mat & image)#951,297,22,1,22,1,22,14,4.0,14,4.0,14,14,1.0,14,1.0,14,14,75,14,75,14,14,3.0,14,3.0,14,14,1.0,14,1.0,14,22,0.0384615384615384,22,0.0384615384615384,22,22,3,22,3,22
agast.MUT2840.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4349",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
nldiffusion_functions.MUT114.cpp,"opencv_features2d/modules/features2d/src/kaze/nldiffusion_functions.cpp#compute_derivative_kernels(cv::OutputArray _kx, cv::OutputArray _ky, int dx, int dy, int scale)#354",297,6,1,6,1,6,6,9.0,6,9.0,6,6,1.0,6,1.0,6,6,62,6,62,6,6,8.0,6,8.0,6,6,1.0,6,1.0,6,6,0.1142857142857142,6,0.1142857142857142,6,6,8,6,8,6
agast.MUT2506.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3842",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
brisk.MUT175.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BRISK_Impl::smoothedIntensity(const cv::Mat & image, const cv::Mat & integral, const float key_x, const float key_y, const unsigned int scale, const unsigned int rot, const unsigned int point)#607",297,41,1,41,1,41,11,2.0,11,2.0,11,11,1.0,11,1.0,11,11,75,11,75,11,11,1.0,11,1.0,11,11,1.0,11,1.0,11,41,0.0131578947368421,41,0.0131578947368421,41,41,1,41,1,41
fed.MUT10.cpp,"opencv_features2d/modules/features2d/src/kaze/fed.cpp#fed_tau_internal(const int & n, const float & scale, const float & tau_max, const _Bool & reordering, int & tau)#105",297,14,1,14,1,14,13,2.0,13,2.0,13,13,1.0,13,1.0,13,13,63,13,63,13,13,1.0,13,1.0,13,13,1.0,13,1.0,13,14,0.015625,14,0.015625,14,14,1,14,1,14
agast.MUT470.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#762",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
mser.MUT366.cpp,"opencv_features2d/modules/features2d/src/mser.cpp#preprocessMSER_8uC3(struct cv::MSCRNode * node, struct cv::MSCREdge * edge, double * total, const class cv::Mat & src, class cv::Mat & dx, class cv::Mat & dy, int Ne, int edgeBlurSize)#775",297,13,1,13,1,13,9,2.0,9,2.0,9,9,1.0,9,1.0,9,9,88,9,88,9,9,1.0,9,1.0,9,9,1.0,9,1.0,9,13,0.0112359550561797,13,0.0112359550561797,13,13,1,13,1,13
fast.MUT67.cpp,"opencv_features2d/modules/features2d/src/fast.cpp#FAST_t(cv::InputArray _img, int & keypoints, int threshold, _Bool nonmax_suppression)#175",297,9,1,9,1,9,3,5.0,3,5.0,3,3,1.0,3,1.0,3,3,71,3,71,3,3,4.0,3,4.0,3,3,1.0,3,1.0,3,9,0.0533333333333333,9,0.0533333333333333,9,9,4,9,4,9
agast.MUT2778.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4251",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT2735.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4184",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT1833.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#2818",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT3166.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4832",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT2787.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4263",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
fast.MUT28.cpp,"opencv_features2d/modules/features2d/src/fast.cpp#FAST_t(cv::InputArray _img, int & keypoints, int threshold, _Bool nonmax_suppression)#116",297,9,1,9,1,9,9,9.0,9,9.0,9,9,1.0,9,1.0,9,9,70,9,70,9,9,8.0,9,8.0,9,9,1.0,9,1.0,9,9,0.1025641025641025,9,0.1025641025641025,9,9,8,9,8,9
agast.MUT2114.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#3253",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
mser.MUT324.cpp,"opencv_features2d/modules/features2d/src/mser.cpp#preprocessMSER_8uC3(struct cv::MSCRNode * node, struct cv::MSCREdge * edge, double * total, const class cv::Mat & src, class cv::Mat & dx, class cv::Mat & dy, int Ne, int edgeBlurSize)#732",297,11,1,11,1,11,7,2.0,7,2.0,7,7,1.0,7,1.0,7,7,88,7,88,7,7,1.0,7,1.0,7,7,1.0,7,1.0,7,11,0.0112359550561797,11,0.0112359550561797,11,11,1,11,1,11
agast.MUT974.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1528",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT1315.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#2047",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
fast.MUT22.cpp,"opencv_features2d/modules/features2d/src/fast.cpp#FAST_t(cv::InputArray _img, int & keypoints, int threshold, _Bool nonmax_suppression)#104",297,7,1,7,1,7,7,4.0,7,4.0,7,7,1.0,7,1.0,7,7,72,7,72,7,7,3.0,7,3.0,7,7,1.0,7,1.0,7,7,0.04,7,0.04,7,7,3,7,3,7
nldiffusion_functions.MUT3.cpp,"opencv_features2d/modules/features2d/src/kaze/nldiffusion_functions.cpp#gaussian_2D_convolution(const cv::Mat & src, cv::Mat & dst, int ksize_x, int ksize_y, float sigma)#52",297,14,1,14,1,14,8,3.0,8,3.0,8,8,1.0,8,1.0,8,8,77,8,77,8,8,2.0,8,2.0,8,8,1.0,8,1.0,8,14,0.0253164556962025,14,0.0253164556962025,14,14,2,14,2,14
agast.MUT207.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#366",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
agast.MUT135.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#257",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
agast.MUT533.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#870",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT4746.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#OAST_9_16(cv::InputArray _img, int & keypoints, int threshold)#7426",297,6,1,6,1,6,6,17.0,6,17.0,6,6,1.0,6,1.0,6,6,73,6,73,6,6,16.0,6,16.0,6,6,1.0,6,1.0,6,6,0.1797752808988764,6,0.1797752808988764,6,6,16,6,16,6
